SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,len_smiles,dataset,method,sa_score,sc_score
COc1cccc(C(=O)Nc2sc(C)c(Br)c2C)c1O,0,11,0.0,-1.0,34,moses,char_rnn,2.4011875902632323,2.833131061248712
O=C(NCc1cc(-c2ccco2)[nH]n1)c1ccc(Cl)cc1,1,5,0.9184843567133976,32.0,39,moses,char_rnn,2.236690783105562,3.6092214936666878
CCOC(=O)c1nnn(-c2ccc(C(C)(C)C)cc2)c1N,0,11,0.0,-1.0,37,moses,char_rnn,2.2034160900677975,2.097096229582247
CCN(CCCNC(=O)Nc1cc(N)ccc1OC(C)=O)C1CCC(C)CC1,1,5,0.5200916673312009,6.0,44,moses,char_rnn,2.4658643493963908,3.928673926345562
COc1cc(F)ccc1N1CCN(C(=O)c2ccc(OC)nc2)CC1,1,2,0.9989039913576788,21.0,40,moses,char_rnn,2.019213966404161,3.538586015151924
Cc1nn(C)c(C)c1NC(=O)c1ccc(Cl)c(N)c1,1,2,0.9562421892784414,24.0,35,moses,char_rnn,2.0380833326647885,3.1562372389864306
Cc1ccc(CN(C)C(=O)COc2ccc(Br)cc2)o1,1,1,0.9803630709648132,48.0,34,moses,char_rnn,1.9865215646222083,2.915805039121005
C=CCNC(=O)CN1CCC(C(=O)c2ccc(C(C)C)cc2)CC1,1,3,0.9982724199229256,54.0,41,moses,char_rnn,2.0894842391220507,3.5015707358953385
CCN(CC(=O)Nc1nc(C)cs1)S(C)(=O)=O,1,2,0.5443327263344031,46.0,32,moses,char_rnn,2.342078889532864,3.0167514716033845
O=S1(=O)CCc2cc(NC(=O)c3cccc4ccccc34)ccc21,1,3,0.8621627302937362,34.0,41,moses,char_rnn,2.1766903290736295,3.479619461875562
Cc1ccc(C(O)CCC(=O)NCC(N)=O)cc1C,1,4,0.5152422847665618,3.0,31,moses,char_rnn,2.4862814262085813,3.4602665389171032
COC(=O)C1(NCc2cc(OC)c(OC)cc2OC)CCCC1,1,1,0.6902576088905334,29.0,36,moses,char_rnn,2.320140013358449,2.5571264450519284
O=S(=O)(c1ccc(F)cc1)N1CCN(Cc2ccncc2)CC1,1,1,0.9999934434890748,52.0,39,moses,char_rnn,1.84536424849831,3.032893718379409
CC(=O)NC(C(=O)N(Cc1ccccc1C)C1CC1)C(C)C,1,3,0.9932862322102216,8.0,38,moses,char_rnn,2.550484576737146,3.4760824771966665
Cc1cc(C)cc(NC(=O)C2CC(=O)N(c3ccc(C)cc3C)C2)c1,1,1,0.99880850315094,70.0,45,moses,char_rnn,2.458231230172924,3.2524148770884596
Cc1cc(CC(C)N2CCN(C(=O)c3ccccn3)CC2)no1,0,11,0.0,-1.0,38,moses,char_rnn,2.775261025711373,3.9182136743047105
O=C(CCOc1ccc(F)cc1)Nc1nc(N2CCCC2)ccn1,1,2,0.9998147572570844,13.0,37,moses,char_rnn,2.078117639154854,4.028340384498367
CN1CCC(NC(=O)NCc2nnc3ccc(Br)cn23)C1=O,1,6,0.9788063801501604,36.0,37,moses,char_rnn,3.095054715947305,4.407707069114911
COc1ccc(N)c(C(=O)NC(C)C(C)C)c1,1,1,0.9908468127250672,12.0,30,moses,char_rnn,2.3565142681445295,2.3586551783784024
O=C(C1CCCCC1)N1CCN(c2ccc3nnnn3n2)CC1,1,4,0.9993669578398502,10.0,36,moses,char_rnn,2.4180148860960067,3.7195483666953875
CCCOc1ccc(CNC(=O)N2CCOCC2C)cc1,1,1,1.0,183.0,30,moses,char_rnn,2.4762228451976824,3.997627119464175
CC1CN(C(=O)NC2CCOc3ccccc32)CC(C)O1,1,2,0.9512135891600336,65.0,34,moses,char_rnn,3.1953136084247333,3.7111087233270674
c1ccc(-n2cc(NCc3cnc4ncccn34)cn2)cc1,1,3,0.9828657769840664,44.0,35,moses,char_rnn,2.5353653152287148,3.9886504756425714
N#CC1CN(Cc2c[nH]nc2-c2cccs2)CCO1,1,2,0.9983340451088196,99.0,32,moses,char_rnn,3.7149715199383815,3.872918890020301
COc1ccc(CNC2CCCc3ccccc32)cc1OC,1,0,1.0,46.0,30,moses,char_rnn,2.2849449377215,2.9161197407547848
Cc1ccc(C(=O)Nc2nc(C(N)=O)cs2)cc1F,1,1,0.9999955892562866,75.0,33,moses,char_rnn,1.9983897719268846,3.3708281286279695
O=C(Cc1ccccc1Cl)NCCNC(=O)c1ccc(F)nc1,1,2,0.9989377741603924,13.0,36,moses,char_rnn,2.0183132640980936,3.6644907143677927
Cc1cnc(NC(=O)c2ccc(NC(=O)c3ccco3)cc2)s1,1,1,0.9996603727340698,85.0,39,moses,char_rnn,1.9895236890577515,4.0835661390636
O=C(CCNC(=O)c1ccsc1)N1CCN(Cc2cccnc2)CC1,1,1,0.9999970197677612,131.0,39,moses,char_rnn,2.1406215206866523,4.19262831377955
COCCOC(=O)CNc1nc(C)nc2c1CN(C)CC2,1,5,0.8860333559913607,86.0,32,moses,char_rnn,2.6048986399888836,4.171726665100726
CCCN(CCC)S(=O)(=O)c1ccccc1N,1,2,0.9936571362586974,68.0,27,moses,char_rnn,2.0438742741482496,2.19773391270729
Cc1cnc(NC(=O)c2ccc(NC(=O)c3ccco3)cc2)s1,1,1,0.9996603727340698,85.0,39,moses,char_rnn,1.9895236890577515,4.0835661390636
CCCn1c(C)nnc1SC(C)C(=O)NCc1cnn(C)c1,1,4,0.9615812421633316,57.0,35,moses,char_rnn,2.8511646374377673,4.249624750662498
CC(=O)NCC1CCN(c2cc(Cl)ccc2N)CC1,1,2,0.9990712750032316,50.0,31,moses,char_rnn,2.0909357359773466,3.1543593622738606
N#Cc1ccc(F)c(CNS(=O)(=O)c2ccncc2)c1,1,2,0.6004498398422484,73.0,35,moses,char_rnn,2.1944833778090214,2.9160836842951317
C=CCNC(=O)C1CCN(S(C)(=O)=O)CC1,1,1,0.9996176958084106,47.0,30,moses,char_rnn,2.1750418563858993,2.963920800454255
O=C(NCc1cccnc1)Nc1ccc(NC(=O)C2CCC2)cc1,1,3,0.9949834651447614,12.0,38,moses,char_rnn,1.7934909979699505,3.349213371091281
Oc1ccc(-c2cc(C3CCOC3)n[nH]2)cc1Cl,1,6,0.9749898544319964,87.0,33,moses,char_rnn,3.173272934781097,3.7162207452376066
CCNC(=O)N1CCN(Cc2c[nH]nc2-c2ccccc2C)CC1,1,5,0.9982463347297476,8.0,39,moses,char_rnn,2.5127063825853355,4.240940048345088
COc1ccc(Cl)cc1NCCc1c(C)noc1C,1,1,0.9990270137786864,44.0,28,moses,char_rnn,2.0635987258176947,2.965342146615411
CN(Cc1ccccc1Cl)C(=O)c1cnn2ccn(C)c2c1,-1,11,-1.0,-1.0,36,moses,char_rnn,0.0,1.1742103122535654
CC(C)NC(=O)Nc1cccc(NC(=O)c2ccc3cc[nH]c3c2)c1,1,2,0.9987469932459304,12.0,44,moses,char_rnn,2.025220466945873,3.991246462562965
Cc1cc(=O)oc2cc(OC(C)C(=O)Nc3cc(C)ccc3C)ccc12,1,4,0.982549081788062,4.0,44,moses,char_rnn,2.4797440988445576,3.1498659239780595
O=C(c1cc(F)ccc1F)N1CCN(c2ncnc3[nH]ncc23)CC1,1,2,0.9999755621551288,21.0,43,moses,char_rnn,2.3889993130997205,3.9885571166896745
CCc1ccc(CNC(=O)NC(C)c2ccc(C)cc2)s1,1,3,0.8622369195535922,105.0,34,moses,char_rnn,2.4515388686657396,3.3382521539572765
CC(=O)N1CC(C(=O)NC(c2ccccc2)C2CC2)C1,1,3,0.9855524621449122,12.0,36,moses,char_rnn,2.5145002649121952,3.3614831319720473
Cc1ccc(Cc2nc(C(N)=O)c3cnn(C)c3n2)c(C)c1,0,11,0.0,-1.0,39,moses,char_rnn,2.5167157909824702,4.345909957368699
Fc1cccc(F)c1CN1CCCc2cccc(N)c21,1,3,0.6562590285508195,10.0,30,moses,char_rnn,2.2715352285898174,3.2849691491917627
COCc1ccccc1NC(=O)Nc1ccccc1OC,1,2,0.9238955938617792,59.0,28,moses,char_rnn,1.6940213127398636,2.3640366658581637
COc1ccc(OCC(=O)NC2(c3noc(C)n3)CCCC2)cc1,1,6,0.9507127323147824,36.0,39,moses,char_rnn,2.3740522019833286,3.2730938716020317
CCCN(CCC)C(=O)CSc1nc2ccccc2c(=O)n1C,1,1,0.9999802112579346,162.0,35,moses,char_rnn,2.1184145325892185,3.7536725651239093
CCOC(=O)CCCC(=O)c1cc(C)ccc1C,1,1,0.9998615980148317,6.0,28,moses,char_rnn,1.8225909361959953,2.0215755316487325
CC(C)CN(C)C(=O)CNC(=O)CN(C)Cc1ccccc1,1,2,0.98937566409203,32.0,36,moses,char_rnn,2.0260202802636798,3.403471701413348
CCCn1c(=O)n(CC(=O)N2CC3CCC2C3)c2cccnc21,1,5,0.9641397551400764,94.0,39,moses,char_rnn,3.921479751078633,4.956216419325457
Cc1cc(C(=O)CN(C)C(C)c2ccccc2Cl)c(C)n1C,1,3,0.953481102252902,58.0,38,moses,char_rnn,2.7168707566589188,3.325732365082073
N#Cc1ccccc1COc1ccc(NC(=O)c2ccc(F)cc2)cc1,1,1,0.999996781349182,101.0,40,moses,char_rnn,1.7487845663867372,3.216964417860826
Cc1noc(C(C)C)c1C(=O)N1CCN(c2ccccc2)CC1,0,11,0.0,-1.0,38,moses,char_rnn,2.1065090037430636,3.4638998129222087
CCc1nnc(NC(=O)C2CC(=O)N(CCc3ccc(F)cc3)C2)s1,1,2,0.9996277102268324,7.0,43,moses,char_rnn,2.683045964734138,4.270010785201881
CC(C)(C)NC(=O)C1CC12CCN(Cc1cnc(C3CC3)s1)CCN2,0,11,0.0,-1.0,44,moses,char_rnn,4.328112527916632,4.293053047925442
CCc1ncncc1C(=O)N1CCN(C(=O)c2ccccc2)CC1,1,4,0.9832486955740566,106.0,38,moses,char_rnn,2.073078957836172,3.5972694734526685
CCN(c1cccc(C(N)=O)c1)c1ccccc1,1,2,0.8734709143959662,3.0,29,moses,char_rnn,1.8754778694308278,2.758256274124482
CCOc1ccc(C2=CCN(C(=O)Cc3ccccc3)CC2)cc1,1,3,0.9998457458819732,3.0,38,moses,char_rnn,1.947653243550457,2.843830100345835
Cc1ccc(C)c(OCC(CC#N)N2CCOCC2)c1,1,6,0.02198208815511241,76.0,31,moses,char_rnn,2.876991335946423,3.010866215724634
CC(C)(C)c1cc(NC(=O)c2ccc(C#N)cc2)nn1C(F)F,1,5,0.3511343231965155,97.0,41,moses,char_rnn,2.664057887117755,3.2088959830642283
O=C(CCc1nc2ccccc2[nH]1)Nc1c(F)cccc1F,1,1,0.999943733215332,20.0,36,moses,char_rnn,1.9907805000439005,3.1061974218237145
Cc1cc(C(=O)N(CCc2ccccc2)c2ccccc2)on1,1,2,0.9715113179627508,121.0,36,moses,char_rnn,2.0186520577040277,2.9184959616249815
CC(C)CNC(=O)C1CCCN(C(=O)Nc2ccc(Cl)cc2)C1,1,1,0.9997585415840148,51.0,40,moses,char_rnn,2.3309490938931923,3.9963317684234605
CCCC1CN(C(=O)C(C)Sc2ccccn2)CCO1,1,3,0.96965619827962,124.0,31,moses,char_rnn,3.0945508930194716,3.332789072723918
CCCN(CC1CC1)C(=O)Nc1nnc(C(C)C)s1,1,1,0.999998927116394,59.0,32,moses,char_rnn,2.4655563399742224,3.593293004303901
Cc1nc(-c2ccc3cc(Br)c(F)cc3n2)n[nH]1,0,11,0.0,-1.0,35,moses,char_rnn,2.5235267382091084,3.321305112760271
COc1cccc(C2CC3CC(C(=O)NCC4CCCO4)C3(C)CO2)c1,0,11,0.0,-1.0,43,moses,char_rnn,3.9188487592256287,3.6881848789182015
CC(C)c1ccc(C2CCCN2C(=O)c2cc[nH]n2)cc1,1,1,0.9999737739562988,83.0,37,moses,char_rnn,2.9412505375053737,3.6741526465982357
Cc1ccc2[nH]c(=O)c3cc(C(=O)NCCO)oc3c2c1,1,8,0.7511005148907814,5.0,38,moses,char_rnn,2.4095223688024436,3.454883074147517
CCN(CC)C(=O)CSc1nc(-c2ccc(C)cc2)n[nH]1,1,3,0.9997415068381176,6.0,38,moses,char_rnn,2.3273888616316487,3.2308872259060433
CC(=O)N1CCc2cc(Nc3ccc(F)cc3)ccc21,1,1,0.9974258542060852,28.0,33,moses,char_rnn,1.885863973529089,3.2354411410650257
CC(CO)NC(=O)NC(c1cccs1)c1cccs1,1,5,0.8047889496433511,94.0,30,moses,char_rnn,2.8642186811105432,2.6763331657336766
CC1CCCN(C(=O)Nc2cnc(N3CCOCC3)nc2)C1,1,3,0.9526205596724454,20.0,35,moses,char_rnn,2.7118370050291922,4.017704421471796
O=C(CNc1cc(F)ccc1F)Nc1cccc2cccnc12,1,2,0.9948588628080302,6.0,34,moses,char_rnn,1.9601761366101975,2.672169686652698
CNC(=O)Cc1ccc(NC(=O)N2CCC(C(N)=O)C2)cc1,1,4,0.9795652290689604,61.0,39,moses,char_rnn,2.413707890905611,4.344866240608986
CC(C)(CNC(=O)Cc1cccs1)c1ccncc1,1,3,0.9318033963980129,23.0,30,moses,char_rnn,2.281725866601441,2.8559336663748063
CCc1noc(CN(C)C(=O)Cc2ccc(C)nc2)n1,1,5,0.3094383459133921,96.0,33,moses,char_rnn,2.393029806380449,3.781409872618931
CC(=O)N1c2ccc(S(=O)(=O)N3CCOCC(C)C3)cc2CCC1C,1,5,0.9213661838097532,107.0,44,moses,char_rnn,3.2249830069256067,4.4558498361843935
Cc1noc(C)c1CN(C)S(=O)(=O)c1ccc(F)cc1,1,1,0.9999058246612548,101.0,36,moses,char_rnn,2.1081952825709234,3.109791438847049
Cn1c(=O)c2[nH]c(=O)n(CC(C)C#N)c(=O)c2s1,0,11,0.0,-1.0,39,moses,char_rnn,3.878686766142043,3.972397683902937
O=C(CCC(=O)c1ccc(F)cc1)NCCN1CCOCC1,1,1,0.9987860321998596,48.0,34,moses,char_rnn,1.887901379164779,3.2600149823794964
CCCN(CC(=O)OCC)C(=O)c1ccc2c(c1)OCO2,1,2,0.7802991013792848,5.0,35,moses,char_rnn,2.0735067234308655,2.5497822702544104
O=C(NCC(O)c1ccccc1)NCCC12CC3CC(CC(C3)C1)C2,1,5,0.9894279858964636,23.0,42,moses,char_rnn,3.929466831540183,3.221962985250599
O=C(NCCO)Nc1ccccc1N1CCOCC1,1,1,0.99995219707489,13.0,26,moses,char_rnn,1.9096878246433988,3.1405703638585827
CCOC(CC)C(=O)Nc1cccc(OC)c1,1,1,0.9376518130302428,26.0,26,moses,char_rnn,2.261637737866298,2.2904093891048847
CCC(C)Oc1ccc(S(=O)(=O)NCc2cc(C(N)=O)n(C)c2)cc1,-1,11,-1.0,-1.0,46,moses,char_rnn,2.843783492616362,4.3978752998800745
COc1ccccc1CCc1nc2cc3c(cc2[nH]1)OCCO3,1,4,0.9602758837886349,7.0,36,moses,char_rnn,2.224327555779265,3.5930524307629517
Cc1c(Cl)cccc1N(C)S(=O)(=O)c1cn[nH]c1,1,4,0.8497741322790499,102.0,36,moses,char_rnn,2.497458126148901,3.2796339028633192
Clc1cccc(NS(=O)(=O)c2ccc(F)cc2)c1,1,1,0.999872088432312,3.0,33,moses,char_rnn,1.557205887530376,2.1124875192554673
COCCCNC(=O)C1CCC(=O)N1Cc1ccc(F)cc1,1,2,0.9771067244468448,24.0,34,moses,char_rnn,2.5074931774857685,3.5421330911744855
O=C(NCCCOCc1ccco1)c1cc(Cl)c2occc2c1,1,3,0.7704528297924733,12.0,35,moses,char_rnn,2.4334394285421475,3.9402796028067457
Cc1nc(-c2ccc(C(=O)NCCc3cccc(F)c3)s2)cs1,1,3,0.1282032521831966,89.0,39,moses,char_rnn,2.1660558568899173,4.087106410006305
Cc1ccc(S(=O)(=O)N(C)Cc2cc(C)on2)cc1C,1,2,0.520162528992234,101.0,36,moses,char_rnn,2.1688619492375913,3.319098427763535
CCOc1ccc(NC(=O)NC2CCN(c3ccccc3)C2)cc1,1,3,0.9984084409178784,35.0,37,moses,char_rnn,2.2146189518324526,3.8608503948145025
CCn1nc(C(C)C)cc1C(=O)N1CCC(O)(C(F)(F)F)C1,1,3,0.9918127886873572,69.0,41,moses,char_rnn,3.3620335899098297,4.398368787446081
Cc1cccc(NC(=O)N2CCOc3ncccc32)c1,1,3,0.5432137700706375,4.0,31,moses,char_rnn,2.2214317105108012,3.460064428891444
Cc1cc(C)cc(NC(=O)COc2ccccc2C(N)=O)c1,1,1,0.9975985884666444,54.0,36,moses,char_rnn,1.7714840129244607,2.6720010637365386
O=C(Cn1cnc2ccccc21)Nc1ccc2c(c1)COC2,1,1,0.999995231628418,166.0,35,moses,char_rnn,2.185511286180841,3.7811171238404007
CNC(=O)c1cccc(NCC(=O)N2CCc3sccc3C2)n1,1,2,0.991652951430538,95.0,37,moses,char_rnn,2.4822097030437646,4.530716926434378
COc1ccc(N)cc1NC(=O)c1ccc2ccccc2c1O,1,1,0.9812585711479188,15.0,34,moses,char_rnn,1.8624630865833005,3.0332583939874507
COc1ccc(OCC(=O)NCc2cccs2)cc1,1,1,0.999605357646942,19.0,28,moses,char_rnn,1.6829960763916496,2.3841616529375935
Cn1nc(C(=O)NCc2ccc(O)cc2)c2ccccc2c1=O,1,4,0.9862745303211504,91.0,37,moses,char_rnn,1.9186294771158448,3.2160690041126325
O=C(Cc1ccc(F)cc1)NCC(=O)N1CCCCC1,1,1,1.0,71.0,32,moses,char_rnn,1.743377333852976,2.951353843089139
CCN(C)C(=O)c1ccc(Cn2ccccc2=O)o1,1,4,0.8578953587524829,44.0,31,moses,char_rnn,2.3249592483140678,3.4940572632882385
Cc1ccc2ncc(C(=O)Nc3cnn(C)c3)c(=O)n2c1,1,1,0.9993337988853456,101.0,37,moses,char_rnn,2.3487119385547253,3.8695967910651143
Cc1cccc(CNC(=O)c2cncc(-c3ccccc3Cl)c2)n1,1,2,0.9941419383995758,60.0,39,moses,char_rnn,2.0543545431204517,3.6984012072310883
CCOc1ccccc1CNC(=O)Nc1ccccc1-n1nc(C)nc1C,1,3,0.9914254559408732,36.0,39,moses,char_rnn,2.1778686191806784,4.063613423407915
COCCN1CC(C(=O)Nc2ccc3c(c2)CCC3)CC1=O,1,1,0.999874711036682,50.0,36,moses,char_rnn,2.564531922611609,3.9676160817550685
Cc1cc(C)n(-c2ccc(=O)n(CC(=O)NCc3ccco3)n2)n1,1,3,0.9963846197553684,24.0,43,moses,char_rnn,2.3987092745782537,3.7848150451686142
COc1cc(OCC(O)c2cccs2)cc(OC)c1OC,1,2,0.9840939966182028,90.0,31,moses,char_rnn,2.6135318282485294,2.701375408945787
O=C(Nc1nc(CN2CCOCC2)cs1)c1ccccc1F,1,2,0.9996960788255294,15.0,33,moses,char_rnn,1.9937836937252182,3.5666901101023596
CC(=O)NC(C(=O)N1CCN(C(C)C(=O)N(C)C)CC1)C(C)CC,1,4,0.9893339786636304,12.0,45,moses,char_rnn,3.173544440334229,3.7463946417511726
O=C(Nc1cccnc1-n1cncn1)c1ccc(N2CCCC2=O)cc1,1,3,0.9986250194978582,59.0,41,moses,char_rnn,2.243082323471759,3.8843624277949083
O=C1CN(C(=O)NCCCC2CCCO2)c2ccccc2N1,1,9,0.43151403715792,23.0,34,moses,char_rnn,2.7981504665676553,4.0186921598992065
COc1cccc(OCCCC(=O)N2CCNCC2)c1,1,2,0.9807455471985804,3.0,29,moses,char_rnn,1.9272343630306956,2.508636144691926
COC(CNC(=O)Nc1ccc2c(c1)CCC2)c1ccccc1,1,3,0.8337857470485732,14.0,36,moses,char_rnn,2.4831080562927337,3.232094232466706
COC(=O)N(C)CC(=O)OC(C)c1ccccc1C,1,3,0.3866796083449166,15.0,31,moses,char_rnn,2.6860732814122024,2.598182460156637
N#Cc1c(Cl)cccc1N1CCC(n2ccccc2=O)CC1,1,4,0.8494810755666858,59.0,35,moses,char_rnn,2.3749343461977457,3.623203098704374
CC(C)Cc1ncc(CN2CCC(OCC(F)(F)F)CC2)s1,1,7,0.9606077244210351,155.0,36,moses,char_rnn,2.6711458035928093,4.121377699276562
O=C(NC1CC1)c1cn(-c2cccc(Cl)c2)nc1-c1cccs1,1,4,0.997334875249936,19.0,41,moses,char_rnn,2.1653740387080997,4.396841502154016
Cc1c(C(=O)NCc2ccnn2C)cnn1-c1ccncc1,1,5,0.9901814242428442,129.0,34,moses,char_rnn,2.397114565977965,3.9041088624175386
COC(=O)c1cc(-c2cc(F)ccc2F)nn1CCO,1,3,0.885751178875484,11.0,32,moses,char_rnn,2.344871040146682,2.7041757670752116
Cc1cc(NC(=O)N2CCN(C(=O)c3ccccc3F)CC2)c[nH]c1=O,1,3,0.9206043143335492,91.0,46,moses,char_rnn,2.250466581139108,3.422138323565955
O=C(CC1NC(=O)c2ccccc2NC1=O)Nc1ncccn1,1,5,0.9706106057337824,5.0,36,moses,char_rnn,2.810763822914172,3.2790998289192594
CCCn1nc(C)c(CN2CC(CO)C(CNC(=O)C(C)C)C2)c1C,0,11,0.0,-1.0,42,moses,char_rnn,3.3544704847930085,4.428744329678519
O=C1CSc2ccc(C(=O)NCCOCCO)cc2N1,1,1,0.9999324083328248,62.0,30,moses,char_rnn,2.3574712609784836,3.4411789998690265
CCC(C)NC(=O)c1ccc(NC(=O)C(C)Cn2cncn2)cc1,1,6,0.13015422658294967,68.0,40,moses,char_rnn,2.841868203751112,4.156685413448114
CC(NC(=O)NCc1ccccc1OC(F)(F)F)c1cccs1,1,1,1.0,100.0,36,moses,char_rnn,2.6131921227393473,3.5302415716269238
Cc1ccc(F)c(NC(=O)NCc2cccnc2-n2cccn2)c1,1,2,0.8974984114989297,18.0,38,moses,char_rnn,2.196219426063598,3.476809101664632
COc1cc(C(C)C)ccc1C(=O)CN1CCCS1(=O)=O,1,3,0.3500335315733676,102.0,36,moses,char_rnn,2.4957205435090923,3.1860254993529393
CC(Oc1ccccc1)C(=O)N1CCCC(CCO)C1,1,1,0.9998387098312378,99.0,31,moses,char_rnn,2.6782164800640054,3.5905127445108826
CC(C)S(=O)(=O)N1CCC(C(=O)N(C)C(C)c2ccncc2)CC1,1,3,0.9984753996099428,24.0,45,moses,char_rnn,2.8919238039034596,4.094283645554775
COC1CCC2C1OCCN2Cc1ccc(C#N)cc1F,1,7,0.2448684885572398,59.0,30,moses,char_rnn,3.6302236084247337,3.5467045818725893
O=C(Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1)c1ccccc1,1,1,0.999931573867798,59.0,42,moses,char_rnn,1.643391620792027,3.0491671123067743
CCc1ccc(CN2CC(Oc3cc(C)on3)CC2=O)cc1,1,3,0.955444089705354,122.0,35,moses,char_rnn,2.9095187357984234,3.4089756447497632
CC(NC(=O)C1CC(=O)N(C(c2cccs2)C2)=N1)C1CCCO1,-1,11,-1.0,-1.0,43,moses,char_rnn,0.0,1.1742103122535654
COc1ccc(CCNC(=O)c2ccc3c(c2)CCCS3(=O)=O)cn1,1,7,0.7467284742025923,25.0,42,moses,char_rnn,2.4853613120162965,4.061227183285513
CC(Sc1nnc(C2CC2)n1-c1ccccc1)c1ccccc1,1,4,0.634060331164124,13.0,36,moses,char_rnn,2.4796423846509406,3.5323323264853106
Cc1ccc(NC(=O)c2cnc3ccccn3c2=O)cc1,1,1,0.9997448325157166,13.0,33,moses,char_rnn,1.8782628512014004,2.995406762318376
O=C(Nc1cccc(-c2nnco2)c1)C1CNc2ccccc2O1,1,2,0.9945066197678898,109.0,38,moses,char_rnn,2.909501638723027,4.469120830777866
CCNC(=O)c1ccc(NC(=O)NC(C)c2cccc(Cl)c2)cc1,1,3,0.9966858422545216,67.0,41,moses,char_rnn,2.211861707285955,3.58827263698042
COC(=O)Cn1cnc2c(ncn2C(C)CC)c1=O,1,2,0.9960087368090385,4.0,31,moses,char_rnn,2.9994789375207986,3.3878309054489253
O=C(Cn1cc(CCO)cn1)C(c1ccc(F)cc1)N1CCOCC1,1,5,0.6987479157618851,77.0,40,moses,char_rnn,3.020990845557539,3.697462509132101
CN(Cc1ccccc1)C(=O)C1(C)Oc2ccccc2NC1=O,1,2,0.51980061402638,54.0,37,moses,char_rnn,2.67874390898195,2.486014667787077
O=C(Nc1ccc(F)c(F)c1F)C1CC(=O)N(CC2CC2)C1,1,2,0.9998009292322224,14.0,40,moses,char_rnn,2.710694120413807,3.6623425874110924
O=C(NCCOc1cccc2[nH]ccc12)c1cc[nH]n1,1,3,0.9976651239351156,11.0,35,moses,char_rnn,2.610832614165883,4.255129520005316
COC(=O)C12CCOC1CCN(S(C)(=O)=O)C2,0,11,0.0,-1.0,32,moses,char_rnn,3.794620426168116,3.2215570956607
CN(Cc1ccccc1Cl)CC(O)c1ccccn1,1,2,0.8690549910477046,63.0,28,moses,char_rnn,2.528113552905415,2.938817364972274
OC(Cn1cnc2ccc(F)cc21)C(O)C(F)(F)F,1,5,0.4064417083842311,88.0,33,moses,char_rnn,3.382593305263054,3.1440416567409017
CCC1CN(C(=O)c2cnc(C3CCCO3)s2)CCO1,1,6,0.9516072606967168,9.0,33,moses,char_rnn,3.45685318256296,4.165393674386401
N#Cc1ccccc1Cc1c(CO)nnn1Cc1ccccc1,0,11,0.0,-1.0,32,moses,char_rnn,2.401529210402078,2.8676747804854097
COCCCn1ccc(NC(=O)N(C)C(C)c2ccco2)n1,1,4,0.7958374817498809,100.0,35,moses,char_rnn,3.011421713465918,3.650297302105172
Cc1nnc2c(N3CCN(c4cccc(F)c4)n3)CCCC1)n2C,-1,11,-1.0,-1.0,39,moses,char_rnn,0.0,1.1742103122535654
Cc1cc(C)nc(NCCC(=O)NCc2csc(=O)[nH]2)n1,1,5,0.8861311766601164,22.0,38,moses,char_rnn,2.736460569584711,3.8496601640969828
CN(CCc1ccc(F)cc1)C(=O)c1ccc(N2CCOC2=O)cc1,1,4,0.7930956866379784,6.0,41,moses,char_rnn,2.075325992406327,3.9694810257956368
COc1cccc(-c2cc(C(F)(F)F)nn2CC#N)c1,1,2,0.9998348955028008,53.0,34,moses,char_rnn,2.4614556555312976,2.9301864066411367
Cc1sc2ncnc(NCC3CCCO3)c2c1C,1,1,0.9999693632125854,80.0,26,moses,char_rnn,2.826125893360979,3.8897540310026257
O=C(Nc1nnc(C=Cc2ccco2)s1)c1cccc(O)c1,0,11,0.0,-1.0,36,moses,char_rnn,2.4732846552636794,3.3748728014485803
CN(Cc1ccc(F)c(F)c1)C(=O)c1cncc(Br)c1,1,1,0.9999953508377076,113.0,36,moses,char_rnn,2.102238592594235,3.094000044650596
CCc1ncnc(NCc2noc(C(C)C)n2)c1F,1,1,0.9999896287918092,86.0,29,moses,char_rnn,2.876122383292298,3.964261250711907
O=S(=O)(c1ccc(Cl)c2cccnc12)N1CCCC1,1,2,0.9821355748953132,37.0,34,moses,char_rnn,2.028789969165542,2.9458437814394074
CCc1ccc(C(=O)NCc2nc(-c3ccccc3)n[nH]2)cc1,1,1,0.9990744590759276,84.0,40,moses,char_rnn,1.918269508909539,3.464005944604924
CC(NC(=O)c1ccsc1)c1noc(C2CCCCC2)n1,1,6,0.8927360097135356,78.0,34,moses,char_rnn,2.9372115085015906,3.67211561141245
CCC(=O)N1CCN(Cc2ccc(-c3cccc(Cl)c3)o2)CC1,1,1,0.9998459815979004,66.0,40,moses,char_rnn,2.047392220526282,4.081621141220062
CNC(=O)NCC(=O)NCc1ccc(CN2CCOCC2)cc1,1,3,0.9974450877005964,77.0,35,moses,char_rnn,1.9685131995472602,4.275927391862171
O=C(Cc1ccccc1)NCC(=O)NCC1CCCO1,1,1,0.9928142428398132,12.0,30,moses,char_rnn,2.256613826522999,3.261486739308244
COc1ccc(OC(=O)CCc2cccc(F)c2)cc1OC,1,1,0.9981496334075928,37.0,33,moses,char_rnn,1.7596365085515213,2.2516714063548937
CN(Cc1ccccn1)C(=O)CN1CCOc2ccccc21,1,2,0.9994405038487032,59.0,33,moses,char_rnn,2.171373597571373,3.945356323587478
