SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,len_smiles,property,dataset,type,method,rank,objective
CC(=O)Nc1ccc(=O)[nH]c1,1,1,0.999333918094635,14.0,22,C7H8N2O2,chembl,wo,best_from_chembl,61,1.0
[O-][N+]1=C(c2cccs2)CN(O)C1,0,11,0.0,-1.0,27,C7H8N2O2,chembl,wo,best_from_chembl,62,0.9753099120283327
O=c1cc(O)nc2n1CCCS2,1,4,0.952297384861141,14.0,19,C7H8N2O2,chembl,wo,best_from_chembl,63,0.9753099120283327
Cc1ccnc(SCC(=O)O)n1,1,0,1.0,16.0,19,C7H8N2O2,chembl,wo,best_from_chembl,64,0.9753099120283327
Cc1cc(=O)n2c(n1)SCOC2,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,best_from_chembl,65,0.9753099120283327
C[S+]([O-])CC(=O)c1cnccn1,0,11,0.0,-1.0,25,C7H8N2O2,chembl,wo,best_from_chembl,66,0.9753099120283327
CSc1ncc(C(=O)O)c(C)n1,1,1,0.9252413511276244,38.0,21,C7H8N2O2,chembl,wo,best_from_chembl,67,0.9753099120283327
COC(=O)NN=Cc1cccs1,1,1,0.9989171028137208,2.0,18,C7H8N2O2,chembl,wo,best_from_chembl,68,0.9753099120283327
CC1SCc2c1n[nH]c2C(=O)O,0,11,0.0,-1.0,22,C7H8N2O2,chembl,wo,best_from_chembl,69,0.9753099120283327
CC(Sc1cnccn1)C(=O)O,1,2,0.9534661685312074,30.0,19,C7H8N2O2,chembl,wo,best_from_chembl,70,0.9753099120283327
CC(=O)ON=C(C)c1nccs1,1,3,0.3405207497773694,3.0,20,C7H8N2O2,chembl,wo,best_from_chembl,71,0.9753099120283327
CC(=O)Nc1sccc1C(N)=O,1,1,0.3508700728416443,18.0,20,C7H8N2O2,chembl,wo,best_from_chembl,72,0.9753099120283327
C=CCSc1cnc(O)nc1O,1,2,0.3722251137989261,8.0,17,C7H8N2O2,chembl,wo,best_from_chembl,73,0.9753099120283327
C=CCC1C(=O)NC(=S)NC1=O,1,1,0.9687642455101012,3.0,22,C7H8N2O2,chembl,wo,best_from_chembl,74,0.9753099120283327
O=[N+]([O-])C1C2C=CC(C2)C1Cl,0,11,0.0,-1.0,28,C7H8N2O2,chembl,wo,best_from_chembl,75,0.9048374180359595
O=C1NCC(O)n2cc(Br)cc21,0,11,0.0,-1.0,22,C7H8N2O2,chembl,wo,best_from_chembl,76,0.9048374180359595
O=C1C=CC(NC(=O)CCl)C1,1,4,0.8339874434127071,5.0,21,C7H8N2O2,chembl,wo,best_from_chembl,77,0.9048374180359595
O=C(O)CCNc1nccs1,1,2,0.9861515731145404,2.0,16,C7H8N2O2,chembl,wo,best_from_chembl,78,0.9048374180359595
O=C(O)C1CSC(C2CN2)=N1,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,best_from_chembl,79,0.9048374180359595
O=C(NO)Nc1ccc(Cl)cc1,1,1,0.9995624423027042,1.0,20,C7H8N2O2,chembl,wo,best_from_chembl,80,0.9048374180359595
O=C(NO)Nc1ccc(Br)cc1,1,1,0.9996356964111328,6.0,20,C7H8N2O2,chembl,wo,best_from_chembl,81,0.9048374180359595
Nc1nc2c(s1)C(=O)CCC2,1,0,1.0,63.0,20,C7H8N2O2,chembl,wo,best_from_chembl,82,0.9048374180359595
Nc1cccc(S(N)(=O)=O)c1,1,0,1.0,4.0,21,C7H8N2O2,chembl,wo,best_from_chembl,83,0.9048374180359595
NOCc1ccc(Br)c(O)c1,1,1,0.7638779282569885,80.0,18,C7H8N2O2,chembl,wo,best_from_chembl,84,0.9048374180359595
NNc1ccc(Cl)c(C(=O)O)c1,1,1,0.4085293710231781,1.0,22,C7H8N2O2,chembl,wo,best_from_chembl,85,0.9048374180359595
NNC(=O)c1ccccc1S,1,1,0.6513955593109131,1.0,16,C7H8N2O2,chembl,wo,best_from_chembl,86,0.9048374180359595
NC(S)=Nc1cccc(O)c1,0,11,0.0,-1.0,18,C7H8N2O2,chembl,wo,best_from_chembl,87,0.9048374180359595
NC(=S)CS(=O)(=O)c1ccccn1,1,1,0.9790495038032532,15.0,24,C7H8N2O2,chembl,wo,best_from_chembl,88,0.9048374180359595
Cc1noc(C)c1CSC#N,1,1,0.9997846484184264,11.0,16,C7H8N2O2,chembl,wo,best_from_chembl,89,0.9048374180359595
Cc1ncc(CO)c(Br)c1O,1,4,0.25716928469022865,54.0,18,C7H8N2O2,chembl,wo,best_from_chembl,90,0.9048374180359595
C[n+]1ccc(C=NO)c(F)c1,1,3,0.12368397679445915,61.0,21,C7H8N2O2,chembl,wo,best_from_chembl,91,0.9048374180359595
C[N+]1=C2SC=CN2C(=O)CC1=O,0,11,0.0,-1.0,25,C7H8N2O2,chembl,wo,best_from_chembl,92,0.9048374180359595
CS(=O)(=O)Nc1ccccn1,1,1,0.9998179078102112,2.0,19,C7H8N2O2,chembl,wo,best_from_chembl,93,0.9048374180359595
COCc1cc(O)nc(S)n1,1,0,1.0,43.0,17,C7H8N2O2,chembl,wo,best_from_chembl,94,0.9048374180359595
COC(=O)n1ccn(C)c1=S,1,1,0.998050093650818,4.0,19,C7H8N2O2,chembl,wo,best_from_chembl,95,0.9048374180359595
COC(=O)c1nc(N)sc1C,1,2,0.5048449355713345,89.0,18,C7H8N2O2,chembl,wo,best_from_chembl,96,0.9048374180359595
COC(=O)Cc1csc(N)n1,1,0,1.0,16.0,18,C7H8N2O2,chembl,wo,best_from_chembl,97,0.9048374180359595
CCOC(=O)c1csc(N)n1,1,0,1.0,5.0,18,C7H8N2O2,chembl,wo,best_from_chembl,98,0.9048374180359595
CCOC(=O)c1cnc(Cl)cn1,1,0,1.0,97.0,20,C7H8N2O2,chembl,wo,best_from_chembl,99,0.9048374180359595
CC=Cc1c(Cl)[nH]c(=O)[nH]c1=O,1,3,0.4938560590250233,21.0,28,C7H8N2O2,chembl,wo,best_from_chembl,100,0.9048374180359595
Oc1nc(O)c2c(n1)CCC2,1,0,1.0,49.0,19,C7H8N2O2,chembl,wo,graph_ga,1,1.0
OC1C=C2OCC=CC2=NN1,0,11,0.0,-1.0,18,C7H8N2O2,chembl,wo,graph_ga,2,1.0
O=c1cc2c(n[nH]1)CCCO2,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,graph_ga,3,1.0
O=C(O)c1n[nH]c2c1CCC2,1,0,1.0,37.0,21,C7H8N2O2,chembl,wo,graph_ga,4,1.0
O=C(O)c1cc(C2CC2)n[nH]1,1,0,1.0,27.0,23,C7H8N2O2,chembl,wo,graph_ga,5,1.0
O=C(O)C1NNC2C=CC=C21,0,11,0.0,-1.0,20,C7H8N2O2,chembl,wo,graph_ga,6,1.0
O=C(O)C1CC1c1c[nH]cn1,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,graph_ga,7,1.0
O=C(NO)Nc1ccccc1,1,1,0.9998095631599426,1.0,16,C7H8N2O2,chembl,wo,graph_ga,8,1.0
O=C(NCO)c1cccnc1,1,0,1.0,5.0,16,C7H8N2O2,chembl,wo,graph_ga,9,1.0
O=C(Cc1ccccn1)NO,1,1,0.9951615929603576,9.0,16,C7H8N2O2,chembl,wo,graph_ga,10,1.0
Nc1ncccc1CC(=O)O,1,6,0.7941348519983494,28.0,16,C7H8N2O2,chembl,wo,graph_ga,11,1.0
Nc1ccccc1C(=O)NO,1,0,1.0,25.0,16,C7H8N2O2,chembl,wo,graph_ga,12,1.0
Nc1cccc(CC(=O)O)n1,1,2,0.07998969457241767,2.0,18,C7H8N2O2,chembl,wo,graph_ga,13,1.0
Nc1cccc(C(=O)NO)c1,1,2,0.9972831290052468,1.0,18,C7H8N2O2,chembl,wo,graph_ga,14,1.0
Nc1ccc(N)c(C(=O)O)c1,1,1,0.35012438893318176,9.0,20,C7H8N2O2,chembl,wo,graph_ga,15,1.0
Nc1ccc(CC(=O)O)cn1,1,1,0.8440391421318054,5.0,18,C7H8N2O2,chembl,wo,graph_ga,16,1.0
Nc1ccc(C(=O)O)cc1N,1,0,1.0,1.0,18,C7H8N2O2,chembl,wo,graph_ga,17,1.0
Nc1ccc(C(=O)O)c(N)c1,1,1,0.9651959538459778,3.0,20,C7H8N2O2,chembl,wo,graph_ga,18,1.0
Nc1ccc(C(=O)NO)cc1,1,2,0.9689596536252479,5.0,18,C7H8N2O2,chembl,wo,graph_ga,19,1.0
Nc1cc(N)cc(C(=O)O)c1,1,0,1.0,1.0,20,C7H8N2O2,chembl,wo,graph_ga,20,1.0
Nc1cc(CC(=O)O)ccn1,1,1,0.9937177896499634,71.0,18,C7H8N2O2,chembl,wo,graph_ga,21,1.0
NNc1ccc(C(=O)O)cc1,1,0,1.0,2.0,18,C7H8N2O2,chembl,wo,graph_ga,22,1.0
NNC(=O)c1ccccc1O,1,0,1.0,2.0,16,C7H8N2O2,chembl,wo,graph_ga,23,1.0
NNC(=O)c1cccc(O)c1,1,0,1.0,15.0,18,C7H8N2O2,chembl,wo,graph_ga,24,1.0
NNC(=O)c1ccc(O)cc1,1,0,1.0,2.0,18,C7H8N2O2,chembl,wo,graph_ga,25,1.0
NNC(=O)C=Cc1ccco1,1,1,0.7638487219810486,2.0,17,C7H8N2O2,chembl,wo,graph_ga,26,1.0
NN=Cc1ccc(O)cc1O,1,1,0.96319842338562,1.0,16,C7H8N2O2,chembl,wo,graph_ga,27,1.0
NCc1cccc([N+](=O)[O-])c1,1,0,1.0,8.0,24,C7H8N2O2,chembl,wo,graph_ga,28,1.0
NCc1ccc([N+](=O)[O-])cc1,1,0,1.0,20.0,24,C7H8N2O2,chembl,wo,graph_ga,29,1.0
NC(=O)Nc1ccccc1O,1,1,0.2445240318775177,2.0,16,C7H8N2O2,chembl,wo,graph_ga,30,1.0
NC(=O)C1C=CC(=O)C=C1N,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,graph_ga,31,1.0
NC(=O)C1=C(N)CC(=O)C=C1,0,11,0.0,-1.0,23,C7H8N2O2,chembl,wo,graph_ga,32,1.0
NC(=NO)c1ccccc1O,1,0,1.0,22.0,16,C7H8N2O2,chembl,wo,graph_ga,33,1.0
Cn1ccc(=O)cc1C(N)=O,1,2,0.7986464848706127,13.0,19,C7H8N2O2,chembl,wo,graph_ga,34,1.0
Cn1ccc(=O)c(C(N)=O)c1,1,2,0.7926623053649919,67.0,21,C7H8N2O2,chembl,wo,graph_ga,35,1.0
Cn1cc(C(N)=O)ccc1=O,1,1,0.994162380695343,43.0,19,C7H8N2O2,chembl,wo,graph_ga,36,1.0
Cc1ncc(C(=O)O)c(C)n1,1,1,0.9440219402313232,58.0,20,C7H8N2O2,chembl,wo,graph_ga,37,1.0
Cc1nc(N)ccc1C(=O)O,1,1,0.9726117253303528,65.0,18,C7H8N2O2,chembl,wo,graph_ga,38,1.0
Cc1ccc([N+](=O)[O-])cc1N,1,0,1.0,1.0,24,C7H8N2O2,chembl,wo,graph_ga,39,1.0
Cc1ccc([N+](=O)[O-])c(N)c1,1,0,1.0,11.0,26,C7H8N2O2,chembl,wo,graph_ga,40,1.0
Cc1ccc(N)cc1[N+](=O)[O-],1,0,1.0,2.0,24,C7H8N2O2,chembl,wo,graph_ga,41,1.0
Cc1ccc(N)c([N+](=O)[O-])c1,1,0,1.0,1.0,26,C7H8N2O2,chembl,wo,graph_ga,42,1.0
Cc1ccc(C(=O)O)c(N)n1,1,1,0.9479007720947266,4.0,20,C7H8N2O2,chembl,wo,graph_ga,43,1.0
Cc1cc([N+](=O)[O-])ccc1N,1,0,1.0,1.0,24,C7H8N2O2,chembl,wo,graph_ga,44,1.0
Cc1cc(N)ncc1C(=O)O,1,2,0.7036856507740978,5.0,18,C7H8N2O2,chembl,wo,graph_ga,45,1.0
Cc1cc(C(=O)O)cnc1N,1,2,0.4680868930182562,3.0,18,C7H8N2O2,chembl,wo,graph_ga,46,1.0
Cc1c(N)cccc1[N+](=O)[O-],1,0,1.0,1.0,24,C7H8N2O2,chembl,wo,graph_ga,47,1.0
COc1ncc2c(n1)OCC2,1,4,0.07524146845345338,10.0,17,C7H8N2O2,chembl,wo,graph_ga,48,1.0
CONC(=O)c1ccccn1,1,1,0.9821747541427612,12.0,16,C7H8N2O2,chembl,wo,graph_ga,49,1.0
COC=Nc1cccc[n+]1[O-],1,2,0.4270419925966316,2.0,20,C7H8N2O2,chembl,wo,graph_ga,50,1.0
COC(=O)c1cnc(C)cn1,1,0,1.0,14.0,18,C7H8N2O2,chembl,wo,graph_ga,51,1.0
COC(=O)c1ccncc1N,1,0,1.0,11.0,16,C7H8N2O2,chembl,wo,graph_ga,52,1.0
COC(=O)c1ccc(N)nc1,1,0,1.0,5.0,18,C7H8N2O2,chembl,wo,graph_ga,53,1.0
COC(=O)C=Cc1c[nH]cn1,1,1,0.9130825400352478,5.0,20,C7H8N2O2,chembl,wo,graph_ga,54,1.0
CNc1cncc(C(=O)O)c1,1,1,0.7451727986335754,3.0,18,C7H8N2O2,chembl,wo,graph_ga,55,1.0
CNc1ccc([N+](=O)[O-])cc1,1,0,1.0,2.0,24,C7H8N2O2,chembl,wo,graph_ga,56,1.0
CNc1ccc(C(=O)O)cn1,1,1,0.912561058998108,54.0,18,C7H8N2O2,chembl,wo,graph_ga,57,1.0
CN(O)C(=O)c1ccccn1,1,1,0.9993713498115541,16.0,18,C7H8N2O2,chembl,wo,graph_ga,58,1.0
CN(N=O)c1ccccc1O,1,1,0.9947209358215332,10.0,16,C7H8N2O2,chembl,wo,graph_ga,59,1.0
CN(N=O)c1cccc(O)c1,1,1,0.9993197917938232,46.0,18,C7H8N2O2,chembl,wo,graph_ga,60,1.0
CN(N=O)c1ccc(O)cc1,1,1,0.9955917000770568,1.0,18,C7H8N2O2,chembl,wo,graph_ga,61,1.0
CC=Cc1nc(O)ncc1O,1,10,0.1771399618949824,7.0,16,C7H8N2O2,chembl,wo,graph_ga,62,1.0
CC=Cc1cc(O)nc(O)n1,1,4,0.14984121126904454,96.0,18,C7H8N2O2,chembl,wo,graph_ga,63,1.0
CC=Cc1cc(C(=O)O)[nH]n1,0,11,0.0,-1.0,22,C7H8N2O2,chembl,wo,graph_ga,64,1.0
CC1=CC(=NO)C(=NO)C=C1,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,graph_ga,65,1.0
CC1=C(C(=O)N=N)C=C(O)C1,0,11,0.0,-1.0,23,C7H8N2O2,chembl,wo,graph_ga,66,1.0
CC1=C(C#N)C(=O)NC1(C)O,1,2,0.8848510118391459,41.0,22,C7H8N2O2,chembl,wo,graph_ga,67,1.0
CC1(O)CC=C(C#N)C(=O)N1,0,11,0.0,-1.0,22,C7H8N2O2,chembl,wo,graph_ga,68,1.0
CC(=O)Nc1cccc[n+]1[O-],1,1,0.9907116293907166,33.0,22,C7H8N2O2,chembl,wo,graph_ga,69,1.0
CC(=O)Nc1cccc(=O)[nH]1,1,1,0.8676190972328186,14.0,22,C7H8N2O2,chembl,wo,graph_ga,70,1.0
CC(=O)Nc1ccc[n+]([O-])c1,1,1,0.9836786389350892,22.0,24,C7H8N2O2,chembl,wo,graph_ga,71,1.0
CC(=O)Nc1ccc(=O)[nH]c1,1,1,0.999333918094635,14.0,22,C7H8N2O2,chembl,wo,graph_ga,72,1.0
C=CCC1C(=O)N=CNC1=O,1,7,0.017496287686299246,13.0,19,C7H8N2O2,chembl,wo,graph_ga,73,1.0
[O-][N+]1=C(c2cccs2)CN(O)C1,0,11,0.0,-1.0,27,C7H8N2O2,chembl,wo,graph_ga,74,0.9753099120283327
Oc1ncc(SC2CC2)c(O)n1,1,6,0.5848852004121471,13.0,20,C7H8N2O2,chembl,wo,graph_ga,75,0.9753099120283327
O=c1cc(O)nc2n1CCCS2,1,2,0.9833339607870216,13.0,19,C7H8N2O2,chembl,wo,graph_ga,76,0.9753099120283327
O=C1NCC(O)N2C=CSC=C12,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,graph_ga,77,0.9753099120283327
O=C(O)CNN=Cc1cccs1,1,2,0.8501300206849008,5.0,18,C7H8N2O2,chembl,wo,graph_ga,78,0.9753099120283327
NSC(=O)C1=C(N)CC(=O)C=C1,0,11,0.0,-1.0,24,C7H8N2O2,chembl,wo,graph_ga,79,0.9753099120283327
NC(=O)C1=NC2CCC(=O)C2S1,0,11,0.0,-1.0,23,C7H8N2O2,chembl,wo,graph_ga,80,0.9753099120283327
Cn1cc(C(=O)SN)ccc1=O,0,11,0.0,-1.0,20,C7H8N2O2,chembl,wo,graph_ga,81,0.9753099120283327
Cc1cnc(C(=O)[S+](C)[O-])cn1,0,11,0.0,-1.0,27,C7H8N2O2,chembl,wo,graph_ga,82,0.9753099120283327
Cc1ccnc(SCC(=O)O)n1,1,0,1.0,16.0,19,C7H8N2O2,chembl,wo,graph_ga,83,0.9753099120283327
Cc1ccc([N+](=O)[O-])cc1SN,1,3,0.7708675486577453,1.0,25,C7H8N2O2,chembl,wo,graph_ga,84,0.9753099120283327
Cc1cc([N+](=O)OF)ccc1N,0,11,0.0,-1.0,22,C7H8N2O2,chembl,wo,graph_ga,85,0.9753099120283327
Cc1cc(=O)n2c(n1)SCOC2,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,graph_ga,86,0.9753099120283327
Cc1c(N)ccc([N+](=O)O)c1Cl,0,11,0.0,-1.0,25,C7H8N2O2,chembl,wo,graph_ga,87,0.9753099120283327
C[S+]([O-])CC(=O)c1cnccn1,0,11,0.0,-1.0,25,C7H8N2O2,chembl,wo,graph_ga,88,0.9753099120283327
C[S+]([O-])C1NC2=C(N=CC2)C1=O,0,11,0.0,-1.0,29,C7H8N2O2,chembl,wo,graph_ga,89,0.9753099120283327
C[N+]1=C(C=O)C(C=NO)C(F)=C1,0,11,0.0,-1.0,27,C7H8N2O2,chembl,wo,graph_ga,90,0.9753099120283327
CSc1nccc(CC(=O)O)n1,1,1,0.9374494552612304,82.0,19,C7H8N2O2,chembl,wo,graph_ga,91,0.9753099120283327
CSc1ncc(C(=O)O)c(C)n1,1,1,0.9252413511276244,38.0,21,C7H8N2O2,chembl,wo,graph_ga,92,0.9753099120283327
CSc1cc(C(=O)NO)ccn1,1,2,0.7159995308379514,47.0,19,C7H8N2O2,chembl,wo,graph_ga,93,0.9753099120283327
COC(=O)NN=Cc1cccs1,1,1,0.9989171028137208,2.0,18,C7H8N2O2,chembl,wo,graph_ga,94,0.9753099120283327
CC1SCc2c1n[nH]c2C(=O)O,0,11,0.0,-1.0,22,C7H8N2O2,chembl,wo,graph_ga,95,0.9753099120283327
CC(Sc1cnccn1)C(=O)O,1,2,0.9534661685312074,30.0,19,C7H8N2O2,chembl,wo,graph_ga,96,0.9753099120283327
CC(=O)ON=C(C)c1nccs1,1,3,0.3405207497773694,3.0,20,C7H8N2O2,chembl,wo,graph_ga,97,0.9753099120283327
CC(=O)Nc1sccc1C(N)=O,1,1,0.986327052116394,19.0,20,C7H8N2O2,chembl,wo,graph_ga,98,0.9753099120283327
C=CCSc1cnc(O)nc1O,1,2,0.3722251137989261,8.0,17,C7H8N2O2,chembl,wo,graph_ga,99,0.9753099120283327
C=CCC1C(=O)NC(=S)NC1=O,1,1,0.9687642455101012,3.0,22,C7H8N2O2,chembl,wo,graph_ga,100,0.9753099120283327
Oc1nc(O)c2c(n1)CCC2,1,0,1.0,49.0,19,C7H8N2O2,chembl,wo,smiles_ga,1,1.0
O=c1cc2c(n[nH]1)CCCO2,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,smiles_ga,2,1.0
O=C(O)c1n[nH]c2c1CCC2,1,0,1.0,37.0,21,C7H8N2O2,chembl,wo,smiles_ga,3,1.0
O=C(O)c1cc(C2CC2)n[nH]1,1,0,1.0,27.0,23,C7H8N2O2,chembl,wo,smiles_ga,4,1.0
O=C(O)C1CC1c1c[nH]cn1,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,smiles_ga,5,1.0
O=C(NO)Nc1ccccc1,1,1,0.9998095631599426,1.0,16,C7H8N2O2,chembl,wo,smiles_ga,6,1.0
O=C(NCO)c1cccnc1,1,0,1.0,5.0,16,C7H8N2O2,chembl,wo,smiles_ga,7,1.0
O=C(Cc1ccccn1)NO,1,1,0.9951615929603576,9.0,16,C7H8N2O2,chembl,wo,smiles_ga,8,1.0
Nc1ncccc1CC(=O)O,1,2,0.8901233809948579,57.0,16,C7H8N2O2,chembl,wo,smiles_ga,9,1.0
Nc1ccccc1C(=O)NO,1,0,1.0,25.0,16,C7H8N2O2,chembl,wo,smiles_ga,10,1.0
Nc1cccc(CC(=O)O)n1,1,2,0.07998969457241767,2.0,18,C7H8N2O2,chembl,wo,smiles_ga,11,1.0
Nc1cccc(C(=O)NO)c1,1,2,0.9218047286271548,6.0,18,C7H8N2O2,chembl,wo,smiles_ga,12,1.0
Nc1ccc(N)c(C(=O)O)c1,1,1,0.35012438893318176,9.0,20,C7H8N2O2,chembl,wo,smiles_ga,13,1.0
Nc1ccc(CC(=O)O)cn1,1,1,0.8440391421318054,5.0,18,C7H8N2O2,chembl,wo,smiles_ga,14,1.0
Nc1ccc(C(=O)O)cc1N,1,0,1.0,1.0,18,C7H8N2O2,chembl,wo,smiles_ga,15,1.0
Nc1ccc(C(=O)O)c(N)c1,1,1,0.9651959538459778,3.0,20,C7H8N2O2,chembl,wo,smiles_ga,16,1.0
Nc1ccc(C(=O)NO)cc1,1,2,0.965478298466568,84.0,18,C7H8N2O2,chembl,wo,smiles_ga,17,1.0
Nc1cc(N)cc(C(=O)O)c1,1,0,1.0,1.0,20,C7H8N2O2,chembl,wo,smiles_ga,18,1.0
Nc1cc(CC(=O)O)ccn1,1,1,0.9937177896499634,71.0,18,C7H8N2O2,chembl,wo,smiles_ga,19,1.0
NNc1ccc(C(=O)O)cc1,1,0,1.0,2.0,18,C7H8N2O2,chembl,wo,smiles_ga,20,1.0
NNC(=O)c1ccccc1O,1,0,1.0,2.0,16,C7H8N2O2,chembl,wo,smiles_ga,21,1.0
NNC(=O)c1cccc(O)c1,1,0,1.0,15.0,18,C7H8N2O2,chembl,wo,smiles_ga,22,1.0
NNC(=O)c1ccc(O)cc1,1,0,1.0,2.0,18,C7H8N2O2,chembl,wo,smiles_ga,23,1.0
NNC(=O)C=Cc1ccco1,1,1,0.7638487219810486,2.0,17,C7H8N2O2,chembl,wo,smiles_ga,24,1.0
NN=Cc1ccc(O)cc1O,1,1,0.96319842338562,1.0,16,C7H8N2O2,chembl,wo,smiles_ga,25,1.0
NCc1cccc([N+](=O)[O-])c1,1,0,1.0,8.0,24,C7H8N2O2,chembl,wo,smiles_ga,26,1.0
NC(=O)Nc1ccccc1O,1,1,0.2641038000583649,50.0,16,C7H8N2O2,chembl,wo,smiles_ga,27,1.0
NC(=NO)c1ccccc1O,1,0,1.0,22.0,16,C7H8N2O2,chembl,wo,smiles_ga,28,1.0
Cn1ccc(=O)cc1C(N)=O,1,2,0.7986464848706127,13.0,19,C7H8N2O2,chembl,wo,smiles_ga,29,1.0
Cn1ccc(=O)c(C(N)=O)c1,1,2,0.7926623053649919,67.0,21,C7H8N2O2,chembl,wo,smiles_ga,30,1.0
Cn1cc(C(N)=O)ccc1=O,1,1,0.9464504718780518,48.0,19,C7H8N2O2,chembl,wo,smiles_ga,31,1.0
Cc1nc(N)ccc1C(=O)O,1,1,0.9726117253303528,65.0,18,C7H8N2O2,chembl,wo,smiles_ga,32,1.0
Cc1ccc([N+](=O)[O-])cc1N,1,0,1.0,1.0,24,C7H8N2O2,chembl,wo,smiles_ga,33,1.0
Cc1ccc([N+](=O)[O-])c(N)c1,1,0,1.0,11.0,26,C7H8N2O2,chembl,wo,smiles_ga,34,1.0
Cc1ccc([N+](=O)[O+])cc1N,0,11,0.0,-1.0,24,C7H8N2O2,chembl,wo,smiles_ga,35,1.0
Cc1ccc(N)cc1[N+]([O])=O,0,11,0.0,-1.0,23,C7H8N2O2,chembl,wo,smiles_ga,36,1.0
Cc1ccc(N)cc1[N+](=O)[O-],1,0,1.0,2.0,24,C7H8N2O2,chembl,wo,smiles_ga,37,1.0
Cc1ccc(N)cc1[N+](=O)[O+],0,11,0.0,-1.0,24,C7H8N2O2,chembl,wo,smiles_ga,38,1.0
Cc1ccc(N)cc1[N+](=O)[O+62],0,11,0.0,-1.0,26,C7H8N2O2,chembl,wo,smiles_ga,39,1.0
Cc1ccc(N)c([N+](=O)[O-])c1,1,0,1.0,1.0,26,C7H8N2O2,chembl,wo,smiles_ga,40,1.0
Cc1ccc(N)c([N+](=O)[O+])c1,0,11,0.0,-1.0,26,C7H8N2O2,chembl,wo,smiles_ga,41,1.0
Cc1ccc(C(=O)O)c(N)n1,1,1,0.9479007720947266,4.0,20,C7H8N2O2,chembl,wo,smiles_ga,42,1.0
Cc1cc([N+](=O)[O-])ccc1N,1,0,1.0,1.0,24,C7H8N2O2,chembl,wo,smiles_ga,43,1.0
Cc1cc(N)ncc1C(=O)O,1,2,0.7036856507740978,5.0,18,C7H8N2O2,chembl,wo,smiles_ga,44,1.0
Cc1cc(C(=O)O)cnc1N,1,2,0.9620333209395896,5.0,18,C7H8N2O2,chembl,wo,smiles_ga,45,1.0
Cc1c(N)cccc1[N+](=O)[O-],1,0,1.0,1.0,24,C7H8N2O2,chembl,wo,smiles_ga,46,1.0
Cc1c(N)cccc1[N+](=O)[O+],0,11,0.0,-1.0,24,C7H8N2O2,chembl,wo,smiles_ga,47,1.0
COc1ncc2c(n1)OCC2,1,4,0.07524146845345338,10.0,17,C7H8N2O2,chembl,wo,smiles_ga,48,1.0
CONC(=O)c1ccccn1,1,1,0.6920322179794312,5.0,16,C7H8N2O2,chembl,wo,smiles_ga,49,1.0
COC(=O)c1cnc(C)cn1,1,0,1.0,14.0,18,C7H8N2O2,chembl,wo,smiles_ga,50,1.0
COC(=O)c1ccncc1N,1,0,1.0,11.0,16,C7H8N2O2,chembl,wo,smiles_ga,51,1.0
COC(=O)c1ccc(N)nc1,1,0,1.0,5.0,18,C7H8N2O2,chembl,wo,smiles_ga,52,1.0
COC(=O)C=Cc1c[nH]cn1,1,1,0.9960959553718568,13.0,20,C7H8N2O2,chembl,wo,smiles_ga,53,1.0
CNc1cncc(C(=O)O)c1,1,1,0.7451727986335754,3.0,18,C7H8N2O2,chembl,wo,smiles_ga,54,1.0
CNc1ccc([N+](=O)[O-])cc1,1,0,1.0,2.0,24,C7H8N2O2,chembl,wo,smiles_ga,55,1.0
CNc1ccc(C(=O)O)cn1,1,1,0.9748641848564148,2.0,18,C7H8N2O2,chembl,wo,smiles_ga,56,1.0
CN(O)C(=O)c1ccccn1,1,1,0.9993713498115541,16.0,18,C7H8N2O2,chembl,wo,smiles_ga,57,1.0
CN(N=O)c1ccccc1O,1,1,0.9947209358215332,10.0,16,C7H8N2O2,chembl,wo,smiles_ga,58,1.0
CN(N=O)c1cccc(O)c1,1,1,0.9993197917938232,46.0,18,C7H8N2O2,chembl,wo,smiles_ga,59,1.0
CN(N=O)c1ccc(O)cc1,1,1,0.9955917000770568,1.0,18,C7H8N2O2,chembl,wo,smiles_ga,60,1.0
CC=Cc1cc(O)nc(O)n1,1,4,0.14984121126904454,96.0,18,C7H8N2O2,chembl,wo,smiles_ga,61,1.0
CC1=CC(=NO)C(=NO)C=C1,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,smiles_ga,62,1.0
CC1=C(C#N)C(=O)NC1(C)O,1,2,0.8848510118391459,41.0,22,C7H8N2O2,chembl,wo,smiles_ga,63,1.0
CC(=O)Nc1cccc[n+]1[O-],1,1,0.9907116293907166,33.0,22,C7H8N2O2,chembl,wo,smiles_ga,64,1.0
CC(=O)Nc1cccc[n+]1[O+77],0,11,0.0,-1.0,24,C7H8N2O2,chembl,wo,smiles_ga,65,1.0
